date,pm2.5,DEWP,TEMP,PRES,Iws
20141109,65,-3.875,6.083333333,1025.375,7.525
20141110,79.66666667,-3.708333333,7.041666667,1021.5,5.36625
20141111,49.33333333,-5.875,8.583333333,1018.583333,54.96916667
20141112,6.416666667,-17.75,5.458333333,1025.333333,211.0475
20141113,25.69565217,-12.16666667,5.666666667,1024.958333,11.58458333
20141114,42.20833333,-10.20833333,4.708333333,1026.375,7.006666667
20141115,168.1666667,-5.375,4.083333333,1027.666667,2.996666667
20141116,122.375,-4.875,6.166666667,1026.041667,28.66291667
20141117,23.83333333,-8.916666667,6.291666667,1030.583333,30.63875
20141118,85.16666667,-6.75,4.166666667,1029.041667,5.847083333
20141119,319.875,-2.041666667,2.625,1023,1.506666667
20141120,331.9047619,-0.5,2.833333333,1017.541667,2.511666667
20141121,78.13333333,-6.375,5.416666667,1020.625,5.7
20141122,44.33333333,-8.875,5.083333333,1026.75,12.14958333
20141123,128.0416667,0.208333333,3.666666667,1025.5,4.191666667
20141124,96.125,-7.083333333,3.958333333,1026.833333,8.531666667
20141125,173.1666667,-1.583333333,3.208333333,1020.666667,4.056666667
20141126,302.1666667,-0.25,2.75,1016.416667,2.305416667
20141127,80.41666667,-12.66666667,5.5,1023.708333,9.517916667
20141128,95.375,-5.5,4.75,1020.791667,13.61541667
20141129,301.5416667,0.041666667,1.958333333,1020.666667,3.61125
20141130,91.41666667,-12.91666667,3.5,1023.291667,65.90708333
20141201,15.04166667,-22.375,-3.541666667,1031.75,299.7625
20141202,51.79166667,-19.5,-5,1027.833333,38.07125
20141203,25.375,-22.25,-2.791666667,1026.625,53.08041667
20141204,9.208333333,-22.41666667,-2,1027.375,60.92458333
20141205,38.77272727,-20.25,-2.75,1027.208333,14.56333333
20141206,70.54166667,-16.54166667,-1.958333333,1026.291667,4.210833333
20141207,55.25,-12.875,0.916666667,1026.75,26.03875
20141208,49.22222222,-13.29166667,-2.166666667,1033.875,7.449583333
20141209,348.5384615,-8.583333333,-2.958333333,1033.833333,2.25
20141210,142.9583333,-12.04166667,-0.25,1028,37.24416667
20141211,24.79166667,-17.04166667,0.041666667,1031.291667,63.77541667
20141212,13.70833333,-18.79166667,-0.791666667,1027.958333,62.42708333
20141213,46.58333333,-15.66666667,-2.916666667,1028.125,3.2
20141214,100.75,-14.875,-1.625,1026.041667,4.248333333
20141215,88.75,-16.54166667,-0.75,1028.25,67.06916667
20141216,11.125,-19.45833333,-3.291666667,1031.291667,247.5483333
20141217,97.70833333,-16,-2.916666667,1028.708333,29.87083333
20141218,169.25,-10.08333333,-3.416666667,1028.291667,4.7675
20141219,77.66666667,-14.41666667,-0.291666667,1024.833333,72.06541667
20141220,10.26666667,-18.58333333,-1.958333333,1030.208333,244.44375
20141221,18.5,-18.54166667,-1.708333333,1027.541667,304.145
20141222,95.25,-13.375,-0.75,1023.333333,4.31625
20141223,101.875,-13.16666667,-0.166666667,1020.875,10.97333333
20141224,14.125,-14.41666667,0.833333333,1031.5,26.39
20141225,27,-13.125,0.5,1033.083333,24.64166667
20141226,170.25,-9.583333333,-2.791666667,1031.708333,2.0425
20141227,238.6666667,-9.666666667,-1.791666667,1027.833333,9.278333333
20141228,197.375,-10.79166667,1.583333333,1019.958333,10.94875
20141229,159,-12.33333333,0.75,1013.75,8
20141230,46.08333333,-13.91666667,1.875,1019.125,9.778333333
20141231,10.04166667,-21.79166667,-1.916666667,1032.125,167.4583333
